"zipcode","description","garageSpaces","hasAssociation","hasGarage","hasSpa","hasView","yearBuilt","latestPrice","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories","orig.id"
"78757","Fully updated Allandale home has features often missing in remodels.  2940 ft, open spaces, bright modern feel. Huge Master bed, bath, closet. 5x5 shower w rain, niche. Split plan w big bedrooms for kids. Open great room w kitchen, island, family room, dining, and bar.  Sep entrance upstairs 725 sq ft bed/guest/office/flex room with bath.  Arizona room patio plus 42 ft cvd patio. Wood, tile floors, quartz counters, stainless appliances. Come See all the finishes. And still room to run in the back yard.",0,"FALSE","FALSE","FALSE","FALSE",1966,845,"7",2018,1,"0",3,1,0,0,0,0,0,9801,2940,1.43333333333333,6.66666666666667,1153,16,3,4,2,"6988"
"78753","Backs to Walnut Creek! Large Greenbelt lot .34 acres with views and access. Great single story home tile floors open floor plan with tons of potential.",1,"FALSE","TRUE","FALSE","FALSE",1985,199.999,"4",2018,27,"0",4,2,0,0,0,0,0,14810.4,1385,1.76666666666667,3.66666666666667,1024,13,2,3,1,"2570"
"78754","This Austin single story home offers a two-car garage, an open back patio, gas heating, a breakfast bar, a walk-in master closet and a master bathroom with separate step-in shower and dual sinks.",2,"TRUE","TRUE","FALSE","FALSE",2006,235,"10",2019,25,"0",4,2,0,0,0,0,0,5749,1410,3.56666666666667,4.33333333333333,1066,12,2,3,1,"9681"
"78729","Great single story on large tree covered corner lot near future Apple campus & Parmer Ln tech Corridor. 3 bed/2bath, vaulted ceilings in Living & Master, formal dining, granite c-tops in kitchen, sprinkler system. Interior and exterior painted last week of November. Hard surface flooring throughout/no carpet.  Updated appliances.",0,"FALSE","FALSE","FALSE","FALSE",1975,329.9,"1",2020,22,"0",3,2,1,0,0,0,0,10454,1587,1.06666666666667,6,1343,13,2,3,1,"12522"
"78747","10029 Gertrudis Loop, Austin, TX 78747 is a single family home that contains 2,395 sq ft and was built in 2016. It contains 5 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $350,383. The Rent Zestimate for this home is $1,995/mo.",2,"TRUE","TRUE","FALSE","TRUE",2016,299.9,"5",2019,36,"0",6,3,0,0,0,0,0,6229,2395,2.3,5.33333333333333,1506,15,4,5,2,"1752"
"78757","7500 Saint Phillip St, Austin, TX 78757 is a single family home that contains 1,492 sq ft and was built in 1957. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $618,112. The Rent Zestimate for this home is $2,250/mo.",2,"FALSE","TRUE","FALSE","FALSE",1957,539,"7",2020,27,"0",4,2,1,0,0,0,0,8058,1492,0.966666666666667,7,1189,16,2,3,1,"13334"
"78758","Cute cottage home in prime location! Three bedrooms, 2 baths and 2 car garage. Laminate wood flooring covers the main living area and kitchen. New roof!",2,"FALSE","TRUE","FALSE","FALSE",1983,230,"9",2018,21,"0",7,2,0,0,0,0,0,4160,1137,2.83333333333333,5.33333333333333,1236,13,2,3,1,"2271"
"78730","River Place beauty with golf course and hill country views from almost every window.  Open family room and kitchen with tons of natural light. Master bedroom and office on the main floor with views just as breathtaking.  3 car garage with additional space for golf cart, storage or work bench area. Upstairs you will find 3 bedrooms, a flex room with a closet for a 5th bedroom if needed, and a game room. Upper and lower covered patios to take in the views.  Beautifully landscaped yard and sparkling pool!",0,"TRUE","FALSE","FALSE","TRUE",2000,975,"2",2020,36,"0",3,1,1,0,0,0,0,17424,4553,2.63333333333333,7,1381,16,4,4,2,"4993"
"78752","Highland is an up-and-coming neighborhood, friendly and ethnically diverse, with two new Metro stations (Crestview and Highland), near I-35 and 183 and major bus routes; 10 minutes from UT; 20 minutes from Downtown.",1,"FALSE","TRUE","FALSE","FALSE",1966,354.9,"3",2018,29,"0",7,2,0,0,0,0,0,8973,1352,0.666666666666667,3.33333333333333,841,13,2,4,1,"10531"
"78737","Beautiful Family Home. Fully loaded. This home has over $40K in improvements, since the home was built. Grand entrance, open gourmet kitchen w/ granite tops, 42"" cabinets, gorgeous tile floors, spacious bedrooms, office, gameroom, high ceilings, sumptuous master suite, & more. Great backyard for entertaining w/ a large patio & pergola. Lush landscaping w/ sprinkler system. Walking distance to school and Community Park & Pool...",0,"TRUE","FALSE","FALSE","FALSE",2006,475,"1",2020,27,"0",9,1,2,2,0,1,0,11761.2,3583,4.15,6,777,16,4,5,2,"3578"
"78739","You don't want to miss out on this great 2 story home in Circle C! Light & bright with high vaulted ceilings; inviting kitchen & breakfast area w/bay windows! Updated Bamboo flooring & carpet throughout. Large Master down w/custom bathroom & large walk-in closet to large bedrooms plus 2 large bedrooms up plus large loft! Large secondary bath w/extra storage. Quiet street, gorgeous trees on a large lot. Great outdoor space with tons of shade & a brand new fence!",0,"TRUE","FALSE","FALSE","FALSE",1989,409,"1",2020,38,"0",4,1,3,1,0,0,0,7230,2049,1.43333333333333,9,1755,18,3,3,2,"11925"
"78704","Barton Springs and Bouldin ! Rare 2 bedroom 2 bath on corner lot. Huge oak tree up front. This is a home in a 4 unit condo regime. There are no fees except the shared cost of the common insurance and each units property taxes. One water meter with sub meters between units. Recent updates include beautiful light quarts counter tops, central air and heat, and exterior paint. Appliances do convey. Small attached privacy fenced yard for the private use of this unit only. seller is doing  1031 tax deferred exchange, buyer must participate at no cost or liability to them. Tenants moving out end of March very cooperative . My understanding is you may build up but not change footstep of home. Buyer to confirm . Listing agent has declaration papers, meeting minutes and resale certificate. Most in Mls now.",0,"FALSE","FALSE","FALSE","FALSE",1985,410,"3",2018,31,"0",7,0,0,0,0,0,0,6098,970,0.766666666666667,5,889,13,2,2,1,"12421"
"78759","Don't miss out on this 3 bedroom, 2 bath, energy efficient home in Barrington Oaks! Features include spacious bedrooms, walk-in closets, fireplace, and a bright & sunny bonus room! Relax in the master retreat with sitting/study space, jetted tub, and dual shower heads. Recent updates include Nest Thermostats and Nest Protects, LED lighting, Low-E tempered windows, SEER 16 HVAC & gas furnace, and Wifi enabled garage door opener with safety sensors.  Spacious backyard with mature trees, plenty of shade, and a storage shed! Close proximity to 183.",0,"FALSE","FALSE","FALSE","FALSE",1975,259.95,"4",2018,30,"0",2,1,0,0,0,0,0,10105,2245,1.3,8.33333333333333,1638,16,2,3,1,"7513"
"78726","Beautifully updated Canyon Creek home*Desirable floor plan with master bedroom downstairs; game room and study/media room upstairs*Gorgeous hardwood flooring*Open kitchen with 42 inch cabinets, silestone counters, stainless steel appliances & center island*Study/media room is designed for closet space if 5th bedroom is desired*Guest bedroom with private bathroom*Feeds to highly acclaimed RRISD schools, including Westwood High School*Fantastic amenities, including community pool, park, tennis court & more",0,"TRUE","FALSE","FALSE","FALSE",1994,480,"5",2019,30,"0",2,1,0,0,0,0,0,7143,3292,1.5,8,1275,15,4,4,2,"2129"
"78745","A colorful crepe myrtle greets you as you come home to this 3 bedroom, 2.5 bath home in the Enclave at Westgate.  Built in 2012 this home includes on-trend updates for modern living like warm hardwood floors, granite counters, crown molding, stone tile accents, and stainless steel appliances.  With approximately 1742 sq ft of space, this comfortable home features an open floor plan with a combined kitchen and living room and separate dining room.  With rich wood cabinets, granite counters, and stone tile backsplash, the kitchen is a tasteful backdrop for all of your cooking needs.  Ample windows and tall ceilings give the heart of the home an open and airy feel.  Upstairs you'll find the owner's retreat, two secondary bedrooms, and a spacious flex space.  With a great location off of Brodie Lane and William Cannon, this home is close to major shopping centers, and just under 10 miles south of Downtown. You'll love the proximity to Torchy's, Mandola's, P. Terry's, and Kerbey Lane.",0,"TRUE","FALSE","FALSE","FALSE",2012,229.9,"8",2019,40,"0",2,1,0,0,0,0,0,5096,1773,1.76666666666667,4,840,13,3,3,2,"4282"
"78758","Wonderful garden home community off of Metric/W Parmer near the ACC Northridge Campus/St David's Medical/ The Domain area. Precious 2 bedroom/2 full bathrooms - like 2 master suites. Some flooring and back yard TLC needed. New paint inside and out.  Newer roof 2019.  Backs up to North Star Greenbelt.  Refrigerator conveys.  1 car garage.",0,"FALSE","FALSE","FALSE","TRUE",1983,120,"8",2019,15,"0",4,1,0,0,0,0,0,4268,1042,1.63333333333333,4,1073,13,2,2,1,"2304"
"78717","Meticulously maintained, one-owner home in highly desirable Parkside at Avery Ranch. This home is nestled on greentbelt lot with superb views and surrounded by mature trees. On the other side of the fence is an entrance to the Brushy Creek Trail and neighborhood pool. It is the perfect paradise to relax & entertain. Floor plan features 4 bedrooms including the master downstairs and 3 ½ baths plus an office, formal dining room & large game room. The double height ceiling and wall of windows in the living room invites you to relax & enjoy the fireplace. The kitchen features granite, gas cooktop, exterior ventilation, plenty of countertop and cabinet space. The elegant spiral stairs with iron balusters leads you to the spacious game room that is ready for play. The oversized secondary bedrooms with large closets are a luxury! Walk to 10 Rated Patsy Sommer and zoned for the new Pearson Ranch Middle School in Round Rock ISD. 

To make 10005 Lisi Anne Dr your home, please contact Eric Peterson at 512-791-7473 for more information.",2,"TRUE","TRUE","FALSE","TRUE",2006,525,"4",2018,65,"0",1,3,0,0,0,0,0,10105,3643,1.76666666666667,7.66666666666667,1524,16,4,4,2,"7160"
"78732","Within the gates of the prestigious UT Golf Club sits this stunning luxury home! Nestled on a large elevated lot that backs to greenbelt, enjoy miles of panoramic hill country views from your resort-style backyard featuring a fabulous pool with waterfall, cabana, and large covered patio with built-in kitchen and fireplace. The grand entry leads to the huge two-story living room. Fabulous master and guest suite downstairs, formal dining, study, hardwood floors throughout the downstairs common areas, Chef's kitchen with huge island, media room, and large game room with views upstairs. Experience Texas hill country living taking in miles of rolling canyon views from the 2nd floor covered balcony. The meticulous grounds have multiple outdoor living spaces, low-maintenance garden, and wonderful cool breezes all day. Located on a quiet street with no through traffic. This enchanting retreat is in acclaimed Leander ISD, situated just a few steps from Lake Austin.",3,"TRUE","TRUE","FALSE","TRUE",2012,1075,"10",2018,1,"0",1,2,0,0,0,0,0,14810.4,4791,2.73333333333333,8.33333333333333,1533,17,5,5,2,"849"
"78757","This bright and happy Allandale home has been extensively remodeled including new windows in 2010, tankless water heater, Hunter Douglas custom blinds and granite counters in kitchen with stone backsplash. Large master suite with jetted tub + stand up shower, double vanity, walk-in closet and built-in office nook. Large covered patio overlooking beautiful pool with recent resurfacing. Hardwoods, large upstairs loft, nest thermostat, mature trees, a dedicated laundry room and separate HVAC for up and down stairs are just a few of the many other features this home provides. It is one block away from popular Gullett Elementary.",0,"FALSE","FALSE","FALSE","FALSE",1961,330,"5",2019,33,"0",4,1,0,0,0,0,0,10062,2867,0.833333333333333,6.66666666666667,1153,16,3,4,2,"13283"
"78731","For the first time in 45+ years, this custom built, transitional 1-story residence is available for sale! Well-maintained throughout the years, this property is classic Northwest Hills. The home's easy, flowing layout is ready for your creative touch. Family Room overlooks patio with and gorgeous oak trees. 2 Master Suites!",0,"FALSE","FALSE","FALSE","FALSE",1971,699,"6",2019,33,"0",3,1,0,1,0,0,0,12196.8,2814,0.7,7,1483,16,3,5,1,"2513"
"78751","Beautiful 1,300 sq ft Hyde Park bungalow. House was recently updated with refinished hardwood floors, new paint. Expansive vaulted ceilings, large windows, and flexible floor plan with open living/dining/kitchen. The 3rd bedroom has a built-in Murphy bed.

Laundry room with washer & dryer, new refrigerator, new gas stove, dishwasher, central A/C, alarm system, and screened-in back porch. French doors from dining area lead out to sunny deck. House also has a screened in porch, storage shed, and beautifully landscaped yard with numerous exotic plants.

",0,"FALSE","FALSE","FALSE","FALSE",1928,399,"3",2020,13,"0",8,1,0,0,0,0,0,4766,1250,1.53333333333333,7.33333333333333,1142,15,2,3,1,"13139"
"78724","BUILT IN 2006~NOT AN INVESTOR FLIP~RECENT UPDATES (JULY 2019): Lux vinyl plank floors throughout (NO CARPET)~Complete int paint (walls, ceilings, doors, trim, & cabinets)~Updated brushed nickel lighting, ceiling fans, & hardware~Moen chrome faucets~ADDITIONAL FEATURES: Radiant barrier roof w/ vents~3kWh Solar Panel Array (owned)~Dbl pane low-E windows~Anderson storm doors~Carrier 14-SEER 2.5 Ton HVAC~Rheem 40-gal gas H2O heater~Frigidaire gas range, DW, & fridge~Extended 11' x 22' covered concrete patio~Park/playground/BBQ right around the corner~less than 10 miles to DT Austin",0,"FALSE","FALSE","FALSE","FALSE",2006,319,"10",2019,40,"0",4,1,1,1,0,2,0,9060,1317,1.46666666666667,3.66666666666667,680,14,2,3,1,"3566"
"78739","12421 Tabor Oaks Dr, Austin, TX 78739 is a single family home that contains 2,549 sq ft and was built in 2003. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $539,054. The Rent Zestimate for this home is $2,450/mo.",0,"TRUE","FALSE","FALSE","FALSE",2003,450,"3",2019,1,"0",3,1,0,0,0,0,0,14810.4,2549,1.4,7.33333333333333,1633,17,2,4,1,"6525"
