"X","name","ethnicity","call","city","quality"
3266,"Allison","white","no","chicago","low"
3267,"Brett","white","no","chicago","high"
3268,"Carrie","white","no","chicago","high"
3269,"Kenya","black","no","chicago","high"
3270,"Latoya","black","no","chicago","low"
3271,"Aisha","black","no","chicago","high"
3272,"Anne","white","no","chicago","high"
3273,"Jill","white","no","chicago","low"
3274,"Tanisha","black","no","chicago","low"
3275,"Brad","white","call","chicago","high"
3276,"Emily","white","call","chicago","low"
3277,"Jermaine","black","call","chicago","low"
3278,"Lakisha","black","call","chicago","high"
3279,"Allison","white","no","chicago","low"
3280,"Leroy","black","call","chicago","low"
3281,"Allison","white","no","chicago","low"
3282,"Carrie","white","no","chicago","high"
3283,"Jay","white","no","chicago","high"
3284,"Keisha","black","no","chicago","high"
3285,"Lakisha","black","no","chicago","low"
3286,"Latonya","black","no","chicago","high"
3287,"Meredith","white","no","chicago","low"
3288,"Tyrone","black","no","chicago","low"
3289,"Anne","white","no","chicago","low"
3290,"Keisha","black","no","chicago","low"
3291,"Meredith","white","no","chicago","high"
3292,"Tanisha","black","no","chicago","high"
3293,"Anne","white","no","chicago","low"
3294,"Darnell","black","no","chicago","low"
3295,"Ebony","black","no","chicago","low"
3296,"Emily","white","no","chicago","low"
3297,"Sarah","white","no","chicago","high"
3298,"Tanisha","black","no","chicago","high"
3299,"Allison","white","no","chicago","high"
3300,"Emily","white","call","chicago","low"
3301,"Latonya","black","call","chicago","low"
3302,"Latoya","black","no","chicago","high"
3303,"Allison","white","no","chicago","high"
3304,"Anne","white","no","chicago","low"
3305,"Jamal","black","no","chicago","low"
3306,"Jermaine","black","no","chicago","high"
3307,"Emily","white","no","chicago","high"
3308,"Lakisha","black","no","chicago","high"
3309,"Latoya","black","no","chicago","low"
3310,"Meredith","white","no","chicago","low"
3311,"Allison","white","call","chicago","high"
3312,"Brett","white","no","chicago","high"
3313,"Kenya","black","no","chicago","high"
3314,"Latoya","black","no","chicago","high"
3315,"Leroy","black","no","chicago","low"
3316,"Todd","white","no","chicago","low"
3317,"Anne","white","no","chicago","low"
3318,"Anne","white","no","chicago","high"
3319,"Ebony","black","no","chicago","low"
3320,"Tanisha","black","no","chicago","high"
3321,"Aisha","black","no","chicago","high"
3322,"Brendan","white","no","chicago","high"
3323,"Brett","white","no","chicago","low"
3324,"Carrie","white","no","chicago","high"
3325,"Darnell","black","no","chicago","high"
3326,"Ebony","black","no","chicago","low"
3327,"Ebony","black","no","chicago","low"
3328,"Kristen","white","no","chicago","low"
3329,"Aisha","black","no","chicago","low"
3330,"Greg","white","no","chicago","low"
3331,"Jill","white","no","chicago","low"
3332,"Kenya","black","no","chicago","low"
3333,"Meredith","white","no","chicago","high"
3334,"Tanisha","black","no","chicago","high"
3335,"Jamal","black","no","chicago","low"
3336,"Neil","white","no","chicago","low"
3337,"Brendan","white","no","chicago","high"
3338,"Jamal","black","no","chicago","low"
3339,"Todd","white","no","chicago","low"
3340,"Tyrone","black","no","chicago","high"
3341,"Todd","white","call","chicago","low"
3342,"Tyrone","black","call","chicago","low"
3343,"Emily","white","no","chicago","high"
3344,"Emily","white","no","chicago","high"
3345,"Jermaine","black","no","chicago","high"
3346,"Kenya","black","no","chicago","low"
3347,"Lakisha","black","no","chicago","high"
3348,"Leroy","black","no","chicago","low"
3349,"Meredith","white","call","chicago","low"
3350,"Sarah","white","no","chicago","low"
3351,"Ebony","black","no","chicago","high"
3352,"Emily","white","no","chicago","high"
3353,"Jill","white","no","chicago","low"
3354,"Jill","white","no","chicago","high"
3355,"Keisha","black","no","chicago","low"
3356,"Keisha","black","no","chicago","low"
3357,"Latoya","black","no","chicago","high"
3358,"Meredith","white","no","chicago","low"
3359,"Aisha","black","call","chicago","low"
3360,"Darnell","black","call","chicago","low"
3361,"Ebony","black","no","chicago","high"
3362,"Jay","white","no","chicago","high"
3363,"Jill","white","no","chicago","high"
3364,"Keisha","black","no","chicago","high"
3365,"Meredith","white","call","chicago","low"
3366,"Meredith","white","no","chicago","low"
3367,"Aisha","black","no","chicago","low"
3368,"Carrie","white","no","chicago","high"
3369,"Meredith","white","no","chicago","low"
3370,"Tanisha","black","no","chicago","high"
3371,"Brad","white","call","chicago","low"
3372,"Ebony","black","no","chicago","high"
3373,"Emily","white","no","chicago","high"
3374,"Kristen","white","no","chicago","low"
3375,"Rasheed","black","no","chicago","low"
3376,"Tamika","black","no","chicago","low"
3377,"Jill","white","no","chicago","low"
3378,"Tremayne","black","no","chicago","low"
3379,"Sarah","white","no","chicago","high"
3380,"Tamika","black","no","chicago","high"
3381,"Allison","white","no","chicago","high"
3382,"Anne","white","call","chicago","high"
3383,"Carrie","white","no","chicago","low"
3384,"Ebony","black","call","chicago","low"
3385,"Latonya","black","no","chicago","high"
3386,"Leroy","black","call","chicago","high"
3387,"Anne","white","no","chicago","high"
3388,"Jamal","black","no","chicago","high"
3389,"Latoya","black","no","chicago","high"
3390,"Laurie","white","no","chicago","high"
3391,"Sarah","white","no","chicago","low"
3392,"Tanisha","black","no","chicago","low"
3393,"Allison","white","no","chicago","low"
3394,"Keisha","black","no","chicago","high"
3395,"Lakisha","black","no","chicago","low"
3396,"Latoya","black","call","chicago","low"
3397,"Laurie","white","call","chicago","low"
3398,"Meredith","white","no","chicago","high"
3399,"Aisha","black","no","chicago","low"
3400,"Allison","white","no","chicago","high"
3401,"Emily","white","no","chicago","low"
3402,"Latoya","black","no","chicago","high"
3403,"Laurie","white","no","chicago","low"
3404,"Tamika","black","no","chicago","low"
3405,"Anne","white","no","chicago","low"
3406,"Brett","white","no","chicago","low"
3407,"Jermaine","black","no","chicago","low"
3408,"Latonya","black","no","chicago","low"
3409,"Allison","white","no","chicago","high"
3410,"Keisha","black","no","chicago","high"
3411,"Laurie","white","no","chicago","low"
3412,"Leroy","black","no","chicago","high"
3413,"Tanisha","black","no","chicago","low"
3414,"Todd","white","no","chicago","high"
3415,"Carrie","white","no","chicago","high"
3416,"Hakim","black","no","chicago","high"
3417,"Aisha","black","no","chicago","low"
3418,"Allison","white","no","chicago","high"
3419,"Jill","white","no","chicago","low"
3420,"Latonya","black","no","chicago","high"
3421,"Darnell","black","no","chicago","high"
3422,"Emily","white","no","chicago","high"
3423,"Kristen","white","no","chicago","high"
3424,"Latonya","black","no","chicago","low"
3425,"Laurie","white","no","chicago","low"
3426,"Tamika","black","no","chicago","high"
3427,"Aisha","black","no","chicago","low"
3428,"Allison","white","no","chicago","low"
3429,"Carrie","white","no","chicago","high"
3430,"Tamika","black","no","chicago","high"
3431,"Ebony","black","no","chicago","low"
3432,"Meredith","white","no","chicago","low"
3433,"Neil","white","no","chicago","high"
3434,"Tremayne","black","no","chicago","high"
3435,"Aisha","black","no","chicago","low"
3436,"Allison","white","no","chicago","low"
3437,"Ebony","black","no","chicago","high"
3438,"Hakim","black","no","chicago","high"
3439,"Jay","white","call","chicago","high"
3440,"Jill","white","no","chicago","high"
3441,"Lakisha","black","no","chicago","low"
3442,"Neil","white","no","chicago","low"
3443,"Allison","white","no","boston","high"
3444,"Brendan","white","no","boston","high"
3445,"Darnell","black","no","boston","high"
3446,"Ebony","black","no","boston","high"
3447,"Geoffrey","white","no","boston","low"
3448,"Geoffrey","white","no","boston","low"
3449,"Geoffrey","white","no","boston","high"
3450,"Greg","white","no","boston","low"
3451,"Jay","white","no","boston","high"
3452,"Jermaine","black","no","boston","low"
3453,"Lakisha","black","no","boston","low"
3454,"Latonya","black","no","boston","high"
3455,"Matthew","white","no","boston","low"
3456,"Neil","white","no","boston","high"
3457,"Rasheed","black","no","boston","low"
3458,"Rasheed","black","no","boston","high"
3459,"Rasheed","black","no","boston","high"
3460,"Sarah","white","no","boston","low"
3461,"Sarah","white","no","boston","low"
3462,"Sarah","white","no","boston","high"
3463,"Tamika","black","no","boston","low"
3464,"Tanisha","black","no","boston","low"
3465,"Tremayne","black","no","boston","low"
3466,"Tremayne","black","no","boston","high"
3467,"Brendan","white","no","boston","low"
3468,"Brendan","white","no","boston","high"
3469,"Greg","white","no","boston","high"
3470,"Jamal","black","no","boston","high"
3471,"Jermaine","black","no","boston","low"
3472,"Kareem","black","no","boston","low"
3473,"Keisha","black","no","boston","high"
3474,"Laurie","white","no","boston","low"
3475,"Laurie","white","no","boston","low"
3476,"Leroy","black","no","boston","high"
3477,"Leroy","black","no","boston","high"
3478,"Neil","white","no","boston","high"
3479,"Sarah","white","no","boston","high"
3480,"Tamika","black","no","boston","low"
3481,"Tanisha","black","no","boston","low"
3482,"Todd","white","no","boston","low"
3483,"Ebony","black","no","boston","low"
3484,"Greg","white","no","boston","high"
3485,"Greg","white","call","boston","high"
3486,"Hakim","black","no","boston","high"
3487,"Hakim","black","no","boston","high"
3488,"Kareem","black","no","boston","low"
3489,"Kareem","black","no","boston","high"
3490,"Kenya","black","no","boston","high"
3491,"Kristen","white","no","boston","low"
3492,"Kristen","white","call","boston","low"
3493,"Lakisha","black","no","boston","low"
3494,"Latoya","black","no","boston","high"
3495,"Laurie","white","no","boston","high"
3496,"Meredith","white","no","boston","low"
3497,"Neil","white","no","boston","low"
3498,"Neil","white","no","boston","high"
3499,"Tamika","black","no","boston","low"
3500,"Todd","white","no","boston","low"
3501,"Todd","white","no","boston","high"
3502,"Tyrone","black","no","boston","low"
3503,"Jamal","black","no","boston","low"
3504,"Kareem","black","no","boston","high"
3505,"Laurie","white","no","boston","high"
3506,"Todd","white","no","boston","low"
3507,"Aisha","black","no","boston","high"
3508,"Anne","white","no","boston","low"
3509,"Brendan","white","no","boston","high"
3510,"Brett","white","no","boston","high"
3511,"Emily","white","no","boston","low"
3512,"Greg","white","no","boston","high"
3513,"Jamal","black","no","boston","low"
3514,"Jermaine","black","no","boston","low"
3515,"Latonya","black","no","boston","low"
3516,"Latonya","black","no","boston","high"
3517,"Leroy","black","no","boston","low"
3518,"Meredith","white","no","boston","low"
3519,"Rasheed","black","no","boston","high"
3520,"Rasheed","black","no","boston","high"
3521,"Sarah","white","no","boston","high"
3522,"Todd","white","no","boston","low"
3523,"Brad","white","no","boston","high"
3524,"Ebony","black","no","boston","high"
3525,"Greg","white","no","boston","low"
3526,"Hakim","black","no","boston","low"
3527,"Emily","white","no","boston","high"
3528,"Kenya","black","no","boston","low"
3529,"Sarah","white","no","boston","low"
3530,"Tamika","black","no","boston","high"
3531,"Brad","white","no","boston","low"
3532,"Carrie","white","no","boston","high"
3533,"Ebony","black","no","boston","low"
3534,"Geoffrey","white","no","boston","low"
3535,"Geoffrey","white","no","boston","high"
3536,"Jamal","black","no","boston","low"
3537,"Kareem","black","no","boston","high"
3538,"Kristen","white","no","boston","low"
3539,"Lakisha","black","no","boston","high"
3540,"Leroy","black","no","boston","low"
3541,"Neil","white","no","boston","high"
3542,"Tamika","black","no","boston","high"
3543,"Aisha","black","no","boston","low"
3544,"Allison","white","no","boston","low"
3545,"Anne","white","no","boston","high"
3546,"Anne","white","no","boston","high"
3547,"Brad","white","no","boston","low"
3548,"Brendan","white","no","boston","low"
3549,"Brett","white","no","boston","high"
3550,"Jermaine","black","no","boston","low"
3551,"Lakisha","black","no","boston","low"
3552,"Latonya","black","no","boston","high"
3553,"Latonya","black","no","boston","high"
3554,"Laurie","white","no","boston","high"
3555,"Leroy","black","no","boston","high"
3556,"Meredith","white","no","boston","low"
3557,"Rasheed","black","no","boston","high"
3558,"Tremayne","black","no","boston","low"
3559,"Allison","white","no","boston","high"
3560,"Anne","white","no","boston","low"
3561,"Geoffrey","white","no","boston","low"
3562,"Jamal","black","no","boston","high"
3563,"Kareem","black","no","boston","low"
3564,"Kristen","white","no","boston","high"
3565,"Tamika","black","no","boston","high"
3566,"Tanisha","black","no","boston","low"
3567,"Anne","white","no","boston","low"
3568,"Emily","white","no","boston","high"
3569,"Hakim","black","no","boston","high"
3570,"Jill","white","no","boston","low"
3571,"Kenya","black","no","boston","high"
3572,"Kristen","white","no","boston","high"
3573,"Latonya","black","no","boston","low"
3574,"Matthew","white","no","boston","low"
3575,"Meredith","white","no","boston","high"
3576,"Rasheed","black","no","boston","low"
3577,"Tremayne","black","no","boston","low"
3578,"Tremayne","black","no","boston","high"
3579,"Jermaine","black","no","boston","low"
3580,"Laurie","white","call","boston","high"
3581,"Matthew","white","no","boston","low"
3582,"Rasheed","black","no","boston","high"
3583,"Brett","white","no","boston","low"
3584,"Emily","white","no","boston","high"
3585,"Geoffrey","white","no","boston","low"
3586,"Jamal","black","no","boston","low"
3587,"Jamal","black","call","boston","low"
3588,"Jamal","black","no","boston","low"
3589,"Kareem","black","no","boston","high"
